event_name,overlap_pct,ra_deg,dec_deg
GW230825_041334,16.2647,280.458984,11.757859
GW230825_041334,16.2647,280.546875,11.757859
GW230825_041334,16.2647,280.634766,11.757859
GW230825_041334,16.2647,280.722656,11.757859
GW230825_041334,16.2647,280.810547,11.757859
GW230825_041334,16.2647,280.898437,11.757859
GW230825_041334,16.2647,280.986328,11.757859
GW230825_041334,16.2647,281.074219,11.757859
GW230825_041334,16.2647,281.162109,11.757859
GW230825_041334,16.2647,281.250000,11.757859
GW230825_041334,16.2647,281.337891,11.757859
GW230825_041334,16.2647,281.425781,11.757859
GW230825_041334,16.2647,281.513672,11.757859
GW230825_041334,16.2647,77.211914,11.719760
GW230825_041334,16.2647,77.299805,11.719760
GW230825_041334,16.2647,77.387695,11.719760
GW230825_041334,16.2647,77.475586,11.719760
GW230825_041334,16.2647,77.563477,11.719760
GW230825_041334,16.2647,77.651367,11.719760
GW230825_041334,16.2647,279.887695,11.719760
GW230825_041334,16.2647,279.975586,11.719760
GW230825_041334,16.2647,280.063477,11.719760
GW230825_041334,16.2647,280.151367,11.719760
GW230825_041334,16.2647,280.239258,11.719760
GW230825_041334,16.2647,280.327148,11.719760
GW230825_041334,16.2647,280.415039,11.719760
GW230825_041334,16.2647,280.502930,11.719760
GW230825_041334,16.2647,280.590820,11.719760
GW230825_041334,16.2647,280.678711,11.719760
GW230825_041334,16.2647,280.766602,11.719760
GW230825_041334,16.2647,280.854492,11.719760
GW230825_041334,16.2647,280.942383,11.719760
GW230825_041334,16.2647,281.030273,11.719760
GW230825_041334,16.2647,281.118164,11.719760
GW230825_041334,16.2647,281.206055,11.719760
GW230825_041334,16.2647,281.293945,11.719760
GW230825_041334,16.2647,281.381836,11.719760
GW230825_041334,16.2647,281.469727,11.719760
GW230825_041334,16.2647,281.557617,11.719760
GW230825_041334,16.2647,77.167969,11.681667
GW230825_041334,16.2647,77.255859,11.681667
GW230825_041334,16.2647,77.343750,11.681667
GW230825_041334,16.2647,77.431641,11.681667
GW230825_041334,16.2647,77.519531,11.681667
GW230825_041334,16.2647,77.607422,11.681667
GW230825_041334,16.2647,77.695312,11.681667
GW230825_041334,16.2647,279.931641,11.681667
GW230825_041334,16.2647,280.019531,11.681667
GW230825_041334,16.2647,280.107422,11.681667
GW230825_041334,16.2647,280.195312,11.681667
GW230825_041334,16.2647,280.283203,11.681667
GW230825_041334,16.2647,280.371094,11.681667
GW230825_041334,16.2647,280.458984,11.681667
GW230825_041334,16.2647,280.546875,11.681667
GW230825_041334,16.2647,280.634766,11.681667
GW230825_041334,16.2647,280.722656,11.681667
GW230825_041334,16.2647,280.810547,11.681667
GW230825_041334,16.2647,280.898437,11.681667
GW230825_041334,16.2647,280.986328,11.681667
GW230825_041334,16.2647,281.074219,11.681667
GW230825_041334,16.2647,281.162109,11.681667
GW230825_041334,16.2647,281.250000,11.681667
GW230825_041334,16.2647,281.337891,11.681667
GW230825_041334,16.2647,281.425781,11.681667
GW230825_041334,16.2647,281.513672,11.681667
GW230825_041334,16.2647,281.601562,11.681667
GW230825_041334,16.2647,77.211914,11.643579
GW230825_041334,16.2647,77.299805,11.643579
GW230825_041334,16.2647,77.387695,11.643579
GW230825_041334,16.2647,77.475586,11.643579
GW230825_041334,16.2647,77.563477,11.643579
GW230825_041334,16.2647,77.651367,11.643579
GW230825_041334,16.2647,77.739258,11.643579
GW230825_041334,16.2647,279.887695,11.643579
GW230825_041334,16.2647,279.975586,11.643579
GW230825_041334,16.2647,280.063477,11.643579
GW230825_041334,16.2647,280.151367,11.643579
GW230825_041334,16.2647,280.239258,11.643579
GW230825_041334,16.2647,280.327148,11.643579
GW230825_041334,16.2647,280.415039,11.643579
GW230825_041334,16.2647,280.502930,11.643579
GW230825_041334,16.2647,280.590820,11.643579
GW230825_041334,16.2647,280.678711,11.643579
GW230825_041334,16.2647,280.766602,11.643579
GW230825_041334,16.2647,280.854492,11.643579
GW230825_041334,16.2647,280.942383,11.643579
GW230825_041334,16.2647,281.030273,11.643579
GW230825_041334,16.2647,281.118164,11.643579
GW230825_041334,16.2647,281.206055,11.643579
GW230825_041334,16.2647,281.293945,11.643579
GW230825_041334,16.2647,281.381836,11.643579
GW230825_041334,16.2647,281.469727,11.643579
GW230825_041334,16.2647,281.557617,11.643579
GW230825_041334,16.2647,281.645508,11.643579
GW230825_041334,16.2647,77.255859,11.605495
GW230825_041334,16.2647,77.343750,11.605495
GW230825_041334,16.2647,77.431641,11.605495
GW230825_041334,16.2647,77.519531,11.605495
GW230825_041334,16.2647,77.607422,11.605495
GW230825_041334,16.2647,77.695312,11.605495
GW230825_041334,16.2647,77.783203,11.605495
GW230825_041334,16.2647,279.843750,11.605495
GW230825_041334,16.2647,279.931641,11.605495
GW230825_041334,16.2647,280.019531,11.605495
GW230825_041334,16.2647,280.107422,11.605495
GW230825_041334,16.2647,280.195312,11.605495
GW230825_041334,16.2647,280.283203,11.605495
GW230825_041334,16.2647,280.371094,11.605495
GW230825_041334,16.2647,280.458984,11.605495
GW230825_041334,16.2647,280.546875,11.605495
GW230825_041334,16.2647,280.634766,11.605495
GW230825_041334,16.2647,280.722656,11.605495
GW230825_041334,16.2647,280.810547,11.605495
GW230825_041334,16.2647,280.898437,11.605495
GW230825_041334,16.2647,280.986328,11.605495
GW230825_041334,16.2647,281.074219,11.605495
GW230825_041334,16.2647,281.162109,11.605495
GW230825_041334,16.2647,281.250000,11.605495
GW230825_041334,16.2647,281.337891,11.605495
GW230825_041334,16.2647,281.425781,11.605495
GW230825_041334,16.2647,281.513672,11.605495
GW230825_041334,16.2647,281.601562,11.605495
GW230825_041334,16.2647,281.689453,11.605495
GW230825_041334,16.2647,77.211914,11.567418
GW230825_041334,16.2647,77.299805,11.567418
GW230825_041334,16.2647,77.387695,11.567418
GW230825_041334,16.2647,77.475586,11.567418
GW230825_041334,16.2647,77.563477,11.567418
GW230825_041334,16.2647,77.651367,11.567418
GW230825_041334,16.2647,77.739258,11.567418
GW230825_041334,16.2647,77.827148,11.567418
GW230825_041334,16.2647,279.799805,11.567418
GW230825_041334,16.2647,279.887695,11.567418
GW230825_041334,16.2647,279.975586,11.567418
GW230825_041334,16.2647,280.063477,11.567418
GW230825_041334,16.2647,280.151367,11.567418
GW230825_041334,16.2647,280.239258,11.567418
GW230825_041334,16.2647,280.327148,11.567418
GW230825_041334,16.2647,280.415039,11.567418
GW230825_041334,16.2647,280.502930,11.567418
GW230825_041334,16.2647,280.590820,11.567418
GW230825_041334,16.2647,280.678711,11.567418
GW230825_041334,16.2647,280.766602,11.567418
GW230825_041334,16.2647,280.854492,11.567418
GW230825_041334,16.2647,280.942383,11.567418
GW230825_041334,16.2647,281.030273,11.567418
GW230825_041334,16.2647,281.118164,11.567418
GW230825_041334,16.2647,281.206055,11.567418
GW230825_041334,16.2647,281.293945,11.567418
GW230825_041334,16.2647,281.381836,11.567418
GW230825_041334,16.2647,281.469727,11.567418
GW230825_041334,16.2647,281.557617,11.567418
GW230825_041334,16.2647,281.645508,11.567418
GW230825_041334,16.2647,281.733398,11.567418
GW230825_041334,16.2647,77.255859,11.529345
GW230825_041334,16.2647,77.343750,11.529345
GW230825_041334,16.2647,77.431641,11.529345
GW230825_041334,16.2647,77.519531,11.529345
GW230825_041334,16.2647,77.607422,11.529345
GW230825_041334,16.2647,77.695312,11.529345
GW230825_041334,16.2647,77.783203,11.529345
GW230825_041334,16.2647,77.871094,11.529345
GW230825_041334,16.2647,279.755859,11.529345
GW230825_041334,16.2647,279.843750,11.529345
GW230825_041334,16.2647,279.931641,11.529345
GW230825_041334,16.2647,280.019531,11.529345
GW230825_041334,16.2647,280.107422,11.529345
GW230825_041334,16.2647,280.195312,11.529345
GW230825_041334,16.2647,280.283203,11.529345
GW230825_041334,16.2647,280.371094,11.529345
GW230825_041334,16.2647,280.458984,11.529345
GW230825_041334,16.2647,280.546875,11.529345
GW230825_041334,16.2647,280.634766,11.529345
GW230825_041334,16.2647,280.722656,11.529345
GW230825_041334,16.2647,280.810547,11.529345
GW230825_041334,16.2647,280.898437,11.529345
GW230825_041334,16.2647,280.986328,11.529345
GW230825_041334,16.2647,281.074219,11.529345
GW230825_041334,16.2647,281.162109,11.529345
GW230825_041334,16.2647,281.250000,11.529345
GW230825_041334,16.2647,281.337891,11.529345
GW230825_041334,16.2647,281.425781,11.529345
GW230825_041334,16.2647,281.513672,11.529345
GW230825_041334,16.2647,281.601562,11.529345
GW230825_041334,16.2647,281.689453,11.529345
GW230825_041334,16.2647,281.777344,11.529345
GW230825_041334,16.2647,77.211914,11.491277
GW230825_041334,16.2647,77.299805,11.491277
GW230825_041334,16.2647,77.387695,11.491277
GW230825_041334,16.2647,77.475586,11.491277
GW230825_041334,16.2647,77.563477,11.491277
GW230825_041334,16.2647,77.651367,11.491277
GW230825_041334,16.2647,77.739258,11.491277
GW230825_041334,16.2647,77.827148,11.491277
GW230825_041334,16.2647,77.915039,11.491277
GW230825_041334,16.2647,279.624023,11.491277
GW230825_041334,16.2647,279.711914,11.491277
GW230825_041334,16.2647,279.799805,11.491277
GW230825_041334,16.2647,279.887695,11.491277
GW230825_041334,16.2647,279.975586,11.491277
GW230825_041334,16.2647,280.063477,11.491277
GW230825_041334,16.2647,280.151367,11.491277
GW230825_041334,16.2647,280.239258,11.491277
GW230825_041334,16.2647,280.327148,11.491277
GW230825_041334,16.2647,280.415039,11.491277
GW230825_041334,16.2647,280.502930,11.491277
GW230825_041334,16.2647,280.590820,11.491277
GW230825_041334,16.2647,280.678711,11.491277
GW230825_041334,16.2647,280.766602,11.491277
GW230825_041334,16.2647,280.854492,11.491277
GW230825_041334,16.2647,280.942383,11.491277
GW230825_041334,16.2647,281.030273,11.491277
GW230825_041334,16.2647,281.118164,11.491277
GW230825_041334,16.2647,281.206055,11.491277
GW230825_041334,16.2647,281.293945,11.491277
GW230825_041334,16.2647,281.381836,11.491277
GW230825_041334,16.2647,281.469727,11.491277
GW230825_041334,16.2647,281.557617,11.491277
GW230825_041334,16.2647,281.645508,11.491277
GW230825_041334,16.2647,281.733398,11.491277
GW230825_041334,16.2647,281.821289,11.491277
GW230825_041334,16.2647,77.255859,11.453215
GW230825_041334,16.2647,77.343750,11.453215
GW230825_041334,16.2647,77.431641,11.453215
GW230825_041334,16.2647,77.519531,11.453215
GW230825_041334,16.2647,77.607422,11.453215
GW230825_041334,16.2647,77.695312,11.453215
GW230825_041334,16.2647,77.783203,11.453215
GW230825_041334,16.2647,77.871094,11.453215
GW230825_041334,16.2647,77.958984,11.453215
GW230825_041334,16.2647,279.580078,11.453215
GW230825_041334,16.2647,279.667969,11.453215
GW230825_041334,16.2647,279.755859,11.453215
GW230825_041334,16.2647,279.843750,11.453215
GW230825_041334,16.2647,279.931641,11.453215
GW230825_041334,16.2647,280.019531,11.453215
GW230825_041334,16.2647,280.107422,11.453215
GW230825_041334,16.2647,280.195312,11.453215
GW230825_041334,16.2647,280.283203,11.453215
GW230825_041334,16.2647,280.371094,11.453215
GW230825_041334,16.2647,280.458984,11.453215
GW230825_041334,16.2647,280.546875,11.453215
GW230825_041334,16.2647,280.634766,11.453215
GW230825_041334,16.2647,280.722656,11.453215
GW230825_041334,16.2647,280.810547,11.453215
GW230825_041334,16.2647,280.898437,11.453215
GW230825_041334,16.2647,280.986328,11.453215
GW230825_041334,16.2647,281.074219,11.453215
GW230825_041334,16.2647,281.162109,11.453215
GW230825_041334,16.2647,281.250000,11.453215
GW230825_041334,16.2647,281.337891,11.453215
GW230825_041334,16.2647,281.425781,11.453215
GW230825_041334,16.2647,281.513672,11.453215
GW230825_041334,16.2647,281.601562,11.453215
GW230825_041334,16.2647,281.689453,11.453215
GW230825_041334,16.2647,281.777344,11.453215
GW230825_041334,16.2647,281.865234,11.453215
GW230825_041334,16.2647,77.299805,11.415158
GW230825_041334,16.2647,77.387695,11.415158
GW230825_041334,16.2647,77.475586,11.415158
GW230825_041334,16.2647,77.563477,11.415158
GW230825_041334,16.2647,77.651367,11.415158
GW230825_041334,16.2647,77.739258,11.415158
GW230825_041334,16.2647,77.827148,11.415158
GW230825_041334,16.2647,77.915039,11.415158
GW230825_041334,16.2647,78.002930,11.415158
GW230825_041334,16.2647,278.745117,11.415158
GW230825_041334,16.2647,278.833008,11.415158
GW230825_041334,16.2647,278.920898,11.415158
GW230825_041334,16.2647,279.448242,11.415158
GW230825_041334,16.2647,279.536133,11.415158
GW230825_041334,16.2647,279.624023,11.415158
GW230825_041334,16.2647,279.711914,11.415158
GW230825_041334,16.2647,279.799805,11.415158
GW230825_041334,16.2647,279.887695,11.415158
GW230825_041334,16.2647,279.975586,11.415158
GW230825_041334,16.2647,280.063477,11.415158
GW230825_041334,16.2647,280.151367,11.415158
GW230825_041334,16.2647,280.239258,11.415158
GW230825_041334,16.2647,280.327148,11.415158
GW230825_041334,16.2647,280.415039,11.415158
GW230825_041334,16.2647,280.502930,11.415158
GW230825_041334,16.2647,280.590820,11.415158
GW230825_041334,16.2647,280.678711,11.415158
GW230825_041334,16.2647,280.766602,11.415158
GW230825_041334,16.2647,280.854492,11.415158
GW230825_041334,16.2647,280.942383,11.415158
GW230825_041334,16.2647,281.030273,11.415158
GW230825_041334,16.2647,281.118164,11.415158
GW230825_041334,16.2647,281.206055,11.415158
GW230825_041334,16.2647,281.293945,11.415158
GW230825_041334,16.2647,281.381836,11.415158
GW230825_041334,16.2647,281.469727,11.415158
GW230825_041334,16.2647,281.557617,11.415158
GW230825_041334,16.2647,281.645508,11.415158
GW230825_041334,16.2647,281.733398,11.415158
GW230825_041334,16.2647,281.821289,11.415158
GW230825_041334,16.2647,281.909180,11.415158
GW230825_041334,16.2647,77.255859,11.377106
GW230825_041334,16.2647,77.343750,11.377106
GW230825_041334,16.2647,77.431641,11.377106
GW230825_041334,16.2647,77.519531,11.377106
GW230825_041334,16.2647,77.607422,11.377106
GW230825_041334,16.2647,77.695312,11.377106
GW230825_041334,16.2647,77.783203,11.377106
GW230825_041334,16.2647,77.871094,11.377106
GW230825_041334,16.2647,77.958984,11.377106
GW230825_041334,16.2647,78.046875,11.377106
GW230825_041334,16.2647,278.789062,11.377106
GW230825_041334,16.2647,278.876953,11.377106
GW230825_041334,16.2647,278.964844,11.377106
GW230825_041334,16.2647,279.052734,11.377106
GW230825_041334,16.2647,279.404297,11.377106
GW230825_041334,16.2647,279.492188,11.377106
GW230825_041334,16.2647,279.580078,11.377106
GW230825_041334,16.2647,279.667969,11.377106
GW230825_041334,16.2647,279.755859,11.377106
GW230825_041334,16.2647,279.843750,11.377106
GW230825_041334,16.2647,279.931641,11.377106
GW230825_041334,16.2647,280.019531,11.377106
GW230825_041334,16.2647,280.107422,11.377106
GW230825_041334,16.2647,280.195312,11.377106
GW230825_041334,16.2647,280.283203,11.377106
GW230825_041334,16.2647,280.371094,11.377106
GW230825_041334,16.2647,280.458984,11.377106
GW230825_041334,16.2647,280.546875,11.377106
GW230825_041334,16.2647,280.634766,11.377106
GW230825_041334,16.2647,280.722656,11.377106
GW230825_041334,16.2647,280.810547,11.377106
GW230825_041334,16.2647,280.898437,11.377106
GW230825_041334,16.2647,280.986328,11.377106
GW230825_041334,16.2647,281.074219,11.377106
GW230825_041334,16.2647,281.162109,11.377106
GW230825_041334,16.2647,281.250000,11.377106
GW230825_041334,16.2647,281.337891,11.377106
GW230825_041334,16.2647,281.425781,11.377106
GW230825_041334,16.2647,281.513672,11.377106
GW230825_041334,16.2647,281.601562,11.377106
GW230825_041334,16.2647,281.689453,11.377106
GW230825_041334,16.2647,281.777344,11.377106
GW230825_041334,16.2647,281.865234,11.377106
GW230825_041334,16.2647,77.299805,11.339059
GW230825_041334,16.2647,77.387695,11.339059
GW230825_041334,16.2647,77.475586,11.339059
GW230825_041334,16.2647,77.563477,11.339059
GW230825_041334,16.2647,77.651367,11.339059
GW230825_041334,16.2647,77.739258,11.339059
GW230825_041334,16.2647,77.827148,11.339059
GW230825_041334,16.2647,77.915039,11.339059
GW230825_041334,16.2647,78.002930,11.339059
GW230825_041334,16.2647,78.090820,11.339059
GW230825_041334,16.2647,278.657227,11.339059
GW230825_041334,16.2647,278.745117,11.339059
GW230825_041334,16.2647,278.833008,11.339059
GW230825_041334,16.2647,278.920898,11.339059
GW230825_041334,16.2647,279.008789,11.339059
GW230825_041334,16.2647,279.272461,11.339059
GW230825_041334,16.2647,279.360352,11.339059
GW230825_041334,16.2647,279.448242,11.339059
GW230825_041334,16.2647,279.536133,11.339059
GW230825_041334,16.2647,279.624023,11.339059
GW230825_041334,16.2647,279.711914,11.339059
GW230825_041334,16.2647,279.799805,11.339059
GW230825_041334,16.2647,279.887695,11.339059
GW230825_041334,16.2647,279.975586,11.339059
GW230825_041334,16.2647,280.063477,11.339059
GW230825_041334,16.2647,280.151367,11.339059
GW230825_041334,16.2647,280.239258,11.339059
GW230825_041334,16.2647,280.327148,11.339059
GW230825_041334,16.2647,280.415039,11.339059
GW230825_041334,16.2647,280.502930,11.339059
GW230825_041334,16.2647,280.590820,11.339059
GW230825_041334,16.2647,280.678711,11.339059
GW230825_041334,16.2647,280.766602,11.339059
GW230825_041334,16.2647,280.854492,11.339059
GW230825_041334,16.2647,280.942383,11.339059
GW230825_041334,16.2647,281.030273,11.339059
GW230825_041334,16.2647,281.118164,11.339059
GW230825_041334,16.2647,281.206055,11.339059
GW230825_041334,16.2647,281.293945,11.339059
GW230825_041334,16.2647,281.381836,11.339059
GW230825_041334,16.2647,281.469727,11.339059
GW230825_041334,16.2647,281.557617,11.339059
GW230825_041334,16.2647,281.645508,11.339059
GW230825_041334,16.2647,281.733398,11.339059
GW230825_041334,16.2647,281.821289,11.339059
GW230825_041334,16.2647,77.255859,11.301017
GW230825_041334,16.2647,77.343750,11.301017
GW230825_041334,16.2647,77.431641,11.301017
GW230825_041334,16.2647,77.519531,11.301017
GW230825_041334,16.2647,77.607422,11.301017
GW230825_041334,16.2647,77.695312,11.301017
GW230825_041334,16.2647,77.783203,11.301017
GW230825_041334,16.2647,77.871094,11.301017
GW230825_041334,16.2647,77.958984,11.301017
GW230825_041334,16.2647,78.046875,11.301017
GW230825_041334,16.2647,78.134766,11.301017
GW230825_041334,16.2647,278.701172,11.301017
GW230825_041334,16.2647,278.789062,11.301017
GW230825_041334,16.2647,278.876953,11.301017
GW230825_041334,16.2647,278.964844,11.301017
GW230825_041334,16.2647,279.052734,11.301017
GW230825_041334,16.2647,279.140625,11.301017
GW230825_041334,16.2647,279.228516,11.301017
GW230825_041334,16.2647,279.316406,11.301017
GW230825_041334,16.2647,279.404297,11.301017
GW230825_041334,16.2647,279.492188,11.301017
GW230825_041334,16.2647,279.580078,11.301017
GW230825_041334,16.2647,279.667969,11.301017
GW230825_041334,16.2647,279.755859,11.301017
GW230825_041334,16.2647,279.843750,11.301017
GW230825_041334,16.2647,279.931641,11.301017
GW230825_041334,16.2647,280.019531,11.301017
GW230825_041334,16.2647,280.107422,11.301017
GW230825_041334,16.2647,280.195312,11.301017
GW230825_041334,16.2647,280.283203,11.301017
GW230825_041334,16.2647,280.371094,11.301017
GW230825_041334,16.2647,280.458984,11.301017
GW230825_041334,16.2647,280.546875,11.301017
GW230825_041334,16.2647,280.634766,11.301017
GW230825_041334,16.2647,280.722656,11.301017
GW230825_041334,16.2647,280.810547,11.301017
GW230825_041334,16.2647,280.898437,11.301017
GW230825_041334,16.2647,280.986328,11.301017
GW230825_041334,16.2647,281.074219,11.301017
GW230825_041334,16.2647,281.162109,11.301017
GW230825_041334,16.2647,281.250000,11.301017
GW230825_041334,16.2647,281.337891,11.301017
GW230825_041334,16.2647,281.425781,11.301017
GW230825_041334,16.2647,281.513672,11.301017
GW230825_041334,16.2647,281.601562,11.301017
GW230825_041334,16.2647,281.689453,11.301017
GW230825_041334,16.2647,281.777344,11.301017
GW230825_041334,16.2647,77.211914,11.262980
GW230825_041334,16.2647,77.299805,11.262980
GW230825_041334,16.2647,77.387695,11.262980
GW230825_041334,16.2647,77.475586,11.262980
GW230825_041334,16.2647,77.563477,11.262980
GW230825_041334,16.2647,77.651367,11.262980
GW230825_041334,16.2647,77.739258,11.262980
GW230825_041334,16.2647,77.827148,11.262980
GW230825_041334,16.2647,77.915039,11.262980
GW230825_041334,16.2647,78.002930,11.262980
GW230825_041334,16.2647,78.090820,11.262980
GW230825_041334,16.2647,78.178711,11.262980
GW230825_041334,16.2647,278.657227,11.262980
GW230825_041334,16.2647,278.745117,11.262980
GW230825_041334,16.2647,278.833008,11.262980
GW230825_041334,16.2647,278.920898,11.262980
GW230825_041334,16.2647,279.008789,11.262980
GW230825_041334,16.2647,279.096680,11.262980
GW230825_041334,16.2647,279.184570,11.262980
GW230825_041334,16.2647,279.272461,11.262980
GW230825_041334,16.2647,279.360352,11.262980
GW230825_041334,16.2647,279.448242,11.262980
GW230825_041334,16.2647,279.536133,11.262980
GW230825_041334,16.2647,279.624023,11.262980
GW230825_041334,16.2647,279.711914,11.262980
GW230825_041334,16.2647,279.799805,11.262980
GW230825_041334,16.2647,279.887695,11.262980
GW230825_041334,16.2647,279.975586,11.262980
GW230825_041334,16.2647,280.063477,11.262980
GW230825_041334,16.2647,280.151367,11.262980
GW230825_041334,16.2647,280.239258,11.262980
GW230825_041334,16.2647,280.327148,11.262980
GW230825_041334,16.2647,280.415039,11.262980
GW230825_041334,16.2647,280.502930,11.262980
GW230825_041334,16.2647,280.590820,11.262980
GW230825_041334,16.2647,280.678711,11.262980
GW230825_041334,16.2647,280.766602,11.262980
GW230825_041334,16.2647,280.854492,11.262980
GW230825_041334,16.2647,280.942383,11.262980
GW230825_041334,16.2647,281.030273,11.262980
GW230825_041334,16.2647,281.118164,11.262980
GW230825_041334,16.2647,281.206055,11.262980
GW230825_041334,16.2647,281.293945,11.262980
GW230825_041334,16.2647,281.381836,11.262980
GW230825_041334,16.2647,281.469727,11.262980
GW230825_041334,16.2647,281.557617,11.262980
GW230825_041334,16.2647,281.645508,11.262980
GW230825_041334,16.2647,281.733398,11.262980
GW230825_041334,16.2647,77.255859,11.224948
GW230825_041334,16.2647,77.343750,11.224948
GW230825_041334,16.2647,77.431641,11.224948
GW230825_041334,16.2647,77.519531,11.224948
GW230825_041334,16.2647,77.607422,11.224948
GW230825_041334,16.2647,77.695312,11.224948
GW230825_041334,16.2647,77.783203,11.224948
GW230825_041334,16.2647,77.871094,11.224948
GW230825_041334,16.2647,77.958984,11.224948
GW230825_041334,16.2647,78.046875,11.224948
GW230825_041334,16.2647,78.134766,11.224948
GW230825_041334,16.2647,78.222656,11.224948
GW230825_041334,16.2647,278.613281,11.224948
GW230825_041334,16.2647,278.701172,11.224948
GW230825_041334,16.2647,278.789062,11.224948
GW230825_041334,16.2647,278.876953,11.224948
GW230825_041334,16.2647,278.964844,11.224948
GW230825_041334,16.2647,279.052734,11.224948
GW230825_041334,16.2647,279.140625,11.224948
GW230825_041334,16.2647,279.228516,11.224948
GW230825_041334,16.2647,279.316406,11.224948
GW230825_041334,16.2647,279.404297,11.224948
GW230825_041334,16.2647,279.492188,11.224948
GW230825_041334,16.2647,279.580078,11.224948
GW230825_041334,16.2647,279.667969,11.224948
GW230825_041334,16.2647,279.755859,11.224948
GW230825_041334,16.2647,279.843750,11.224948
GW230825_041334,16.2647,279.931641,11.224948
GW230825_041334,16.2647,280.019531,11.224948
GW230825_041334,16.2647,280.107422,11.224948
GW230825_041334,16.2647,280.195312,11.224948
GW230825_041334,16.2647,280.283203,11.224948
GW230825_041334,16.2647,280.371094,11.224948
GW230825_041334,16.2647,280.458984,11.224948
GW230825_041334,16.2647,280.546875,11.224948
GW230825_041334,16.2647,280.634766,11.224948
GW230825_041334,16.2647,280.722656,11.224948
GW230825_041334,16.2647,280.810547,11.224948
GW230825_041334,16.2647,280.898437,11.224948
GW230825_041334,16.2647,280.986328,11.224948
GW230825_041334,16.2647,281.074219,11.224948
GW230825_041334,16.2647,281.162109,11.224948
GW230825_041334,16.2647,281.250000,11.224948
GW230825_041334,16.2647,281.337891,11.224948
GW230825_041334,16.2647,281.425781,11.224948
GW230825_041334,16.2647,281.513672,11.224948
GW230825_041334,16.2647,281.601562,11.224948
GW230825_041334,16.2647,281.689453,11.224948
GW230825_041334,16.2647,77.299805,11.186921
GW230825_041334,16.2647,77.387695,11.186921
GW230825_041334,16.2647,77.475586,11.186921
GW230825_041334,16.2647,77.563477,11.186921
GW230825_041334,16.2647,77.651367,11.186921
GW230825_041334,16.2647,77.739258,11.186921
GW230825_041334,16.2647,77.827148,11.186921
GW230825_041334,16.2647,77.915039,11.186921
GW230825_041334,16.2647,78.002930,11.186921
GW230825_041334,16.2647,78.090820,11.186921
GW230825_041334,16.2647,78.178711,11.186921
GW230825_041334,16.2647,78.266602,11.186921
GW230825_041334,16.2647,278.569336,11.186921
GW230825_041334,16.2647,278.657227,11.186921
GW230825_041334,16.2647,278.745117,11.186921
GW230825_041334,16.2647,278.833008,11.186921
GW230825_041334,16.2647,278.920898,11.186921
GW230825_041334,16.2647,279.008789,11.186921
GW230825_041334,16.2647,279.096680,11.186921
GW230825_041334,16.2647,279.184570,11.186921
GW230825_041334,16.2647,279.272461,11.186921
GW230825_041334,16.2647,279.360352,11.186921
GW230825_041334,16.2647,279.448242,11.186921
GW230825_041334,16.2647,279.536133,11.186921
GW230825_041334,16.2647,279.624023,11.186921
GW230825_041334,16.2647,279.711914,11.186921
GW230825_041334,16.2647,279.799805,11.186921
GW230825_041334,16.2647,279.887695,11.186921
GW230825_041334,16.2647,279.975586,11.186921
GW230825_041334,16.2647,280.063477,11.186921
GW230825_041334,16.2647,280.151367,11.186921
GW230825_041334,16.2647,280.239258,11.186921
GW230825_041334,16.2647,280.327148,11.186921
GW230825_041334,16.2647,280.415039,11.186921
GW230825_041334,16.2647,280.502930,11.186921
GW230825_041334,16.2647,280.590820,11.186921
GW230825_041334,16.2647,280.678711,11.186921
GW230825_041334,16.2647,280.766602,11.186921
GW230825_041334,16.2647,280.854492,11.186921
GW230825_041334,16.2647,280.942383,11.186921
GW230825_041334,16.2647,281.030273,11.186921
GW230825_041334,16.2647,281.118164,11.186921
GW230825_041334,16.2647,281.206055,11.186921
GW230825_041334,16.2647,281.293945,11.186921
GW230825_041334,16.2647,281.381836,11.186921
GW230825_041334,16.2647,281.469727,11.186921
GW230825_041334,16.2647,281.557617,11.186921
GW230825_041334,16.2647,281.645508,11.186921
GW230825_041334,16.2647,77.255859,11.148899
GW230825_041334,16.2647,77.343750,11.148899
GW230825_041334,16.2647,77.431641,11.148899
GW230825_041334,16.2647,77.519531,11.148899
GW230825_041334,16.2647,77.607422,11.148899
GW230825_041334,16.2647,77.695312,11.148899
GW230825_041334,16.2647,77.783203,11.148899
GW230825_041334,16.2647,77.871094,11.148899
GW230825_041334,16.2647,77.958984,11.148899
GW230825_041334,16.2647,78.046875,11.148899
GW230825_041334,16.2647,78.134766,11.148899
GW230825_041334,16.2647,78.222656,11.148899
GW230825_041334,16.2647,78.310547,11.148899
GW230825_041334,16.2647,278.613281,11.148899
GW230825_041334,16.2647,278.701172,11.148899
GW230825_041334,16.2647,278.789062,11.148899
GW230825_041334,16.2647,278.876953,11.148899
GW230825_041334,16.2647,278.964844,11.148899
GW230825_041334,16.2647,279.052734,11.148899
GW230825_041334,16.2647,279.140625,11.148899
GW230825_041334,16.2647,279.228516,11.148899
GW230825_041334,16.2647,279.316406,11.148899
GW230825_041334,16.2647,279.404297,11.148899
GW230825_041334,16.2647,279.492188,11.148899
GW230825_041334,16.2647,279.580078,11.148899
GW230825_041334,16.2647,279.667969,11.148899
GW230825_041334,16.2647,279.755859,11.148899
GW230825_041334,16.2647,279.843750,11.148899
GW230825_041334,16.2647,279.931641,11.148899
GW230825_041334,16.2647,280.019531,11.148899
